restaurant_id,restaurant_name,city,locality,address,cuisine,menu_category,dish_name,dish_price,veg_nonveg,restaurant_rating,rating_count
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"""SIGNATURE"" PRAWN AND CHIVE DUMPLINGS",1025,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"""SIGNATURE"" SPICY LOTUS ROOT CRISP",850,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"""SIGNATURE"" WHITE TURNIP CAKE",975,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"""THAI STYLE"" CRISPY VEGETABLE",850,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ASIAN BBQ PORK RIBS,1475,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ASIAN GREENS IN GARLIC SOY SAUCE,975,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ASPARAGUS AND WATER CHESTNUT CHEUNG FUN,975,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ASPARAGUS AVOCADO TEMPURA ROLL,1550,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ASPARAGUS TEMPURA URAMAKI,1525,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,AVOCADO AND CREAM CHEESE ROLL,1550,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BABY POK CHOY AND PERUVIAN ASPARAGUS - WHITE AND GREEN,1025,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BABY SPINACH SPICY CHILLI CRISP & TRUFFLE OIL,875,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"BELGIAN PORK BELLY, WOK TOSSED IN HOME-MADE",1350,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BLACK PEPPER CHICKEN,1250,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BLACK PEPPER NEW ZEALAND LAMB CHOPS,3425,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BURNT GARLIC FRIED RICE - EGG,800,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,BUTTER GARLIC SICHUAN TIGER PRAWNS,1325,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CALIFORNIA ROLL*,1700,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CANTONESE PAN FRIED NOODLES,950,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHAR SUI PORK XIAO BAO,1025,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHICKEN & POK CHOY DUMPLINGS,1000,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHICKEN AND EGG,850,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHICKEN CLAY POT,1075,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHICKEN SHUMAI,1000,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CHOCOLATE HEAVEN,650,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CLASSIC HAR GAO,995,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,COCONUT FLAN DE LECHE,650,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,CRISPY SHITAKE SALAD,825,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,DAK GALBI,1325,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,EDAMAME BEANS WITH SEA SALT,875,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"EGGPLANT, CHESTNUT AND PINE NUTS IN CHILLI BASIL SAUCE",1025,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,FLOURLESS SHRIMP DUMPLINGS,995,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,FOUR STYLE VEGETABLE IN PRESERVED MOUNTAIN CHILLI SAUCE,975,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,HIYASHI WAKAME,825,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,HOME MADE ICE CREAMS AND SORBET,825,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,INARI AVOCADO SUSHI,1525,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,KEY LIME PIE,650,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,KOJI TEMPURA BASKET,925,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,KOREAN BBQ LAMB LOIN,1300,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,KUNG PAO CHICKEN,1150,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,Lemon coriander with vegetables,625,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MAH POH TOFU,1045,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MANCHURIAN POPS,990,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MIEN GA VIETNEMESE BROTH,625,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MISO EGGPLANT,850,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MISO MARINATED CHILEAN SEA BASS,2675,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,MISO SHIRO,625,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ORANGE & CHOCOLATE CRÈME BRÛLÉE,650,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,PAN-FRIED CHICKEN SHANGHAI,995,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,PAN-FRIED SHANGHAI DUMPLINGS,925,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,POACHED VEGETABLE DUMPLINGS,925,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,PRAWN CHEUNG FUN,1100,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,PRAWN TEMPURA WITH CREAMY SALMON*,1685,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,PRAWNS IN SPICY XO SAUCE,1325,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,Prawns,675,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,RAW PAPAYA SALAD,825,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ROASTED PORK BELLY WITH KAILAN,1250,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,ROCK CORN TEMPURA,875,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SALMON ABURI MENTAIKO*,1700,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SALMON ROLL*,1685,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SICHUAN BEANS,990,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SICHUAN PEPPER STEAM JOHN DORY,1975,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SICHUAN TOSSED CRISPY POTATOES,850,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SINGAPOREAN NOODLES,750,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SLICED LAMB IN HOISIN SAUCE,3200,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SPICY EDAMAME,895,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SPICY SALMON FUTO MAKI*,1700,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,SPICY TUNA*,1685,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,STEAMED JASMINE RICE,600,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,STEAMED SEABASS,2875,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,STICKY RICE,600,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,STIR FRIED ASIAN GREENS WITH TOFU,990,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,"STIR FRIED MOCK MEAT, RENKON SPICY BLACK BEAN SAUCE",990,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TAB TIM KROB - TRADITIONAL THAI DESSERT,600,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TAIPEI CHICKEN,1025,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,THAI STYLE PORK BELLY OPEN BAO (2 PCS),1025,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,THE FALLEN,650,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TORI KARAGE,975,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TORO TRUFFLE MAKI*,1685,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TREASURE FOREST MUSHROOM BAO,900,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,TRUFFLE EDAMAME DUMPLINGS,925,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,UDON NOODLES WITH STRAW MUSHROOM AND TRUFFLE OIL,1025,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,VEGETABLE CALIFORNIA,1475,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,VEGETABLE CRYSTAL DUMPLINGS,925,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,VEGETABLE FRIED RICE,725,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,Vegetable,625,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,WARM AVOCADO ROLL,1550,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,WASABI SHRIMP TEMPURA,1225,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,WILD MUSHROOM STIR FRY WITH MACADAMIA NUTS,990,Veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,WOK TOSSED LOBSTER,2750,Non-veg,,0
9100003,Koji - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Pan-Asian, Japanese, Chinese, Thai",Official Food Menu,XO PRAWN DUMPLINGS,1025,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,5 MILLET KHICHDI,725,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,ALOO KHUBANI CHAAT,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AMINABADI GALOUTI KEBAB,1200,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AWADH-E-CHAAPE,2785,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AWADHI GOSHT BIRYANI,1450,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AWADHI HARA BHARA KEBAB,860,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AWADHI MURGH DUM BIRYANI,1350,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,AWADHI MURGH KORMA,1270,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BANARASI TAMATAR KI CHAAT,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BARADARI MURGH TIKKA,1125,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BHATTI KA MURGH TIKKA,1125,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BISCUIT ROTI,250,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BOURBON FLAMBED PISTA GULAB JAMUN,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,BUTTER NAAN,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,DAHI KE KEBAB,850,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,DAHI KI KHAMERI ROTI,250,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,DAL BALUCHI,780,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,DAL-E-KHAAS,825,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,DUM KE NARGISI ALOO,950,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,GARLIC NAAN,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,GUCCHI AUR TEEN MUSHROOM MARTABAAN,1250,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,GULAAB KI PHIRNI,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,JHINGA DUM JEHANGIRI,2200,Non-veg,,0
